Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Yield
26,65,22,17.848066329956055,18.776220321655273,5.949949264526367,143.09841918945312,KidneyBeans,4250
17,57,21,19.883939743041992,20.315641403198242,5.789214134216309,60.91974639892578,KidneyBeans,750
26,80,18,19.325096130371094,23.333478927612305,5.581021308898926,104.77839660644531,KidneyBeans,550
17,59,17,18.41670036315918,23.428298950195312,5.6898579597473145,132.9801025390625,KidneyBeans,950
27,59,22,21.811676025390625,23.20591163635254,5.794158458709717,130.06080627441406,KidneyBeans,2350
28,58,24,19.727025985717773,18.28173065185547,5.748190402984619,143.76309204101562,KidneyBeans,8000
25,57,19,17.154329299926758,19.87070655822754,5.56652307510376,87.99669647216797,KidneyBeans,2500
28,80,17,19.62207794189453,18.671709060668945,5.809419631958008,144.15673828125,KidneyBeans,6500
25,60,22,21.63149070739746,21.179197311401367,5.88726282119751,134.364990234375,KidneyBeans,3000
12,78,23,16.065227508544922,18.724796295166016,5.998124599456787,88.06639099121094,KidneyBeans,2500
6,77,25,20.611621856689453,24.363142013549805,5.7927446365356445,69.63833618164062,KidneyBeans,900
22,79,17,21.424510955810547,20.396596908569336,5.912290096282959,116.52069091796875,KidneyBeans,4500
27,80,15,19.070960998535156,21.210922241210938,5.788386821746826,86.21917724609375,KidneyBeans,900
10,55,23,21.18853187561035,19.63438606262207,5.7282328605651855,137.1948699951172,KidneyBeans,1100
23,65,20,23.042909622192383,22.426109313964844,5.833940029144287,108.3684310913086,KidneyBeans,5500
19,78,16,20.653759002685547,23.10538673400879,5.967533111572266,67.71768951416016,KidneyBeans,5500
19,65,25,18.095510482788086,18.293184280395508,5.625096321105957,144.7902374267578,KidneyBeans,9000
22,70,19,18.237756729125977,21.076433181762695,5.515614986419678,69.44951629638672,KidneyBeans,7000
37,64,22,17.481897354125977,18.825197219848633,5.954665184020996,121.94013977050781,KidneyBeans,5000
11,71,17,19.919178009033203,21.473241806030273,5.746447563171387,82.685546875,KidneyBeans,4500
18,79,20,20.275146484375,23.235361099243164,5.877347469329834,139.7521514892578,KidneyBeans,2200
21,63,17,15.773701667785645,19.230316162109375,5.979973793029785,108.3441390991211,KidneyBeans,5500
24,80,22,16.711706161499023,19.176513671875,5.635993957519531,96.77285766601562,KidneyBeans,20000
34,60,22,17.661481857299805,18.153026580810547,5.635231971740723,100.67117309570312,KidneyBeans,5500
16,75,21,18.506927490234375,23.616701126098633,5.679224491119385,87.05133056640625,KidneyBeans,1100
17,77,23,24.513248443603516,20.815277099609375,5.670063018798828,64.19497680664062,KidneyBeans,4500
37,72,18,18.876150131225586,24.540382385253906,5.724242210388184,105.41204833984375,KidneyBeans,2500
40,73,20,21.593429565429688,20.31871223449707,5.811314105987549,61.13872146606445,KidneyBeans,1800
9,77,17,20.123733520507812,24.4520263671875,5.783425331115723,106.158203125,KidneyBeans,4000
1,62,23,15.435461044311523,18.374778747558594,5.607808589935303,139.0301971435547,KidneyBeans,7500
33,59,22,22.64236831665039,21.593961715698242,5.946999549865723,122.38860321044922,KidneyBeans,800
23,59,19,21.985607147216797,24.873048782348633,5.852046966552734,129.5650634765625,KidneyBeans,1700
6,62,22,20.530527114868164,18.092241287231445,5.824090957641602,120.450927734375,KidneyBeans,800
25,63,20,15.78601360321045,21.14544105529785,5.502999305725098,95.17028045654297,KidneyBeans,1700
7,79,23,19.63653564453125,19.687511444091797,5.82165002822876,96.65888977050781,KidneyBeans,2200
8,72,17,20.57341194152832,19.75202178955078,5.71143913269043,87.87869262695312,KidneyBeans,1200
27,64,15,20.160804748535156,24.84207534790039,5.514927387237549,138.2362060546875,KidneyBeans,2370
28,66,23,21.539892196655273,24.253862380981445,5.996160984039307,120.6913070678711,KidneyBeans,5650
32,57,18,15.538348197937012,23.75560188293457,5.695422649383545,107.38505554199219,KidneyBeans,2600
27,56,22,19.91853141784668,20.700998306274414,5.833011150360107,108.6434555053711,KidneyBeans,2500
17,77,24,20.769521713256836,18.931468963623047,5.568457126617432,109.01937103271484,KidneyBeans,900
0,65,15,23.46168327331543,23.22197723388672,5.645435810089111,95.84253692626953,KidneyBeans,5650
13,72,21,24.3211669921875,21.027868270874023,5.821194648742676,60.2755241394043,KidneyBeans,1150
34,60,23,20.12574005126953,24.969697952270508,5.659255027770996,100.04972076416016,KidneyBeans,1650
9,80,19,21.806196212768555,18.570865631103516,5.945466041564941,125.0972671508789,KidneyBeans,1300
11,72,20,19.522262573242188,24.926071166992188,5.951177597045898,113.33402252197266,KidneyBeans,4800
3,67,24,17.00067710876465,19.90790557861328,5.520880222320557,103.29264068603516,KidneyBeans,5250
35,69,23,16.787914276123047,24.96881675720215,5.5784101486206055,75.45327758789062,KidneyBeans,5300
3,77,25,24.849061965942383,22.89464569091797,5.608165264129639,62.212921142578125,KidneyBeans,9800
23,62,19,16.517833709716797,20.45555877685547,5.609435081481934,98.77793884277344,KidneyBeans,7500
22,71,17,18.15300178527832,19.38602066040039,5.509295463562012,107.6907958984375,KidneyBeans,6300
31,79,25,23.188644409179688,22.310455322265625,5.90203332901001,63.38208770751953,KidneyBeans,6150
34,59,18,23.38002586364746,21.988794326782227,5.744117736816406,87.66898345947266,KidneyBeans,2650
12,63,17,18.358922958374023,19.377033233642578,5.717143535614014,138.41476440429688,KidneyBeans,6500
27,56,20,19.259754180908203,20.513469696044922,5.542690277099609,94.95335388183594,KidneyBeans,1250
7,63,24,22.95458221435547,24.035531997680664,5.858617782592773,107.73153686523438,KidneyBeans,2900
24,67,22,20.12004280090332,22.898456573486328,5.618844509124756,104.62521362304688,KidneyBeans,2650
11,71,24,21.140113830566406,22.71823501586914,5.6066203117370605,141.6056671142578,KidneyBeans,1400
37,74,15,24.923601150512695,18.225908279418945,5.582178592681885,62.70891571044922,KidneyBeans,1750
25,76,24,15.330426216125488,24.915067672729492,5.565035343170166,135.33155822753906,KidneyBeans,700
34,66,17,18.810972213745117,21.278329849243164,5.889614582061768,125.08491516113281,KidneyBeans,900
20,69,15,23.44260597229004,22.772560119628906,5.934136390686035,107.41372680664062,KidneyBeans,1900
37,65,16,22.835203170776367,18.972675323486328,5.683548450469971,63.59276580810547,KidneyBeans,2550
18,74,15,24.903581619262695,22.275127410888672,5.7083659172058105,146.47271728515625,KidneyBeans,800
4,67,25,23.78709602355957,24.356794357299805,5.948164463043213,119.64044189453125,KidneyBeans,1600
37,56,25,22.055923461914062,19.603792190551758,5.774755001068115,126.7265396118164,KidneyBeans,1250
5,59,15,18.874929428100586,20.182382583618164,5.972291469573975,134.18116760253906,KidneyBeans,3600
11,61,21,18.623287200927734,23.02410316467285,5.532100677490234,135.33779907226562,KidneyBeans,1600
22,80,20,23.008848190307617,18.868810653686523,5.66956090927124,100.11861419677734,KidneyBeans,3400
12,61,19,19.331626892089844,24.139949798583984,5.655726909637451,68.51253509521484,KidneyBeans,3800
5,74,21,16.244691848754883,21.357938766479492,5.59170389175415,66.97053527832031,KidneyBeans,1300
27,69,22,17.916522979736328,24.908145904541016,5.932322978973389,69.14681243896484,KidneyBeans,1400
31,75,18,15.46789264678955,21.437807083129883,5.8242082595825195,88.8879623413086,KidneyBeans,1600
36,68,20,17.061044692993164,23.772014617919922,5.864429473876953,81.8342056274414,KidneyBeans,5500
5,65,16,21.327760696411133,18.4852294921875,5.866744518280029,109.10132598876953,KidneyBeans,1750
32,79,15,23.909101486206055,20.746192932128906,5.706198692321777,81.60211181640625,KidneyBeans,2900
11,78,22,23.897567749023438,22.743789672851562,5.940546989440918,112.6616439819336,KidneyBeans,5500
0,55,22,22.986669540405273,20.57940673828125,5.916779518127441,143.85848999023438,KidneyBeans,2900
14,59,15,21.351356506347656,22.91244888305664,5.779090404510498,146.45486450195312,KidneyBeans,3800
29,68,23,24.16384506225586,19.279077529907227,5.827380180358887,116.73242950439453,KidneyBeans,1800
32,68,19,24.62835121154785,18.183252334594727,5.5142340660095215,149.74411010742188,KidneyBeans,1300
17,64,17,21.022132873535156,24.938962936401367,5.662699222564697,124.61184692382812,KidneyBeans,3000
13,69,19,17.30844497680664,20.017309188842773,5.863903999328613,115.1992416381836,KidneyBeans,1800
14,67,22,23.825767517089844,24.754850387573242,5.624690055847168,84.64143371582031,KidneyBeans,3600
9,69,20,19.306072235107422,23.9636287689209,5.5915608406066895,129.34494018554688,KidneyBeans,1500
20,73,22,16.03768539428711,22.331958770751953,5.976312637329102,130.39007568359375,KidneyBeans,1400
40,78,20,19.185728073120117,20.833982467651367,5.669236183166504,80.1529312133789,KidneyBeans,2500
27,72,23,19.928895950317383,21.7999210357666,5.961934566497803,64.02640533447266,KidneyBeans,900
14,67,15,19.563764572143555,24.673851013183594,5.690065860748291,139.29209899902344,KidneyBeans,1400
7,56,18,18.313575744628906,24.32991600036621,5.698371410369873,76.14154052734375,KidneyBeans,3100
27,65,18,20.10993766784668,23.223237991333008,5.59503173828125,73.36386108398438,KidneyBeans,1400
30,63,16,23.605066299438477,21.9053955078125,5.525904655456543,100.59786987304688,KidneyBeans,1100
37,70,25,19.731369018554688,24.894872665405273,5.819403648376465,84.06353759765625,KidneyBeans,3800
27,63,19,20.934099197387695,21.189300537109375,5.562201976776123,133.19143676757812,KidneyBeans,1200
22,60,24,18.782262802124023,20.247682571411133,5.630664825439453,104.25707244873047,KidneyBeans,1200
3,72,24,36.5126838684082,57.928871154785156,6.031607627868652,122.65396881103516,PigeonPeas,3000
40,59,23,36.89163589477539,62.731781005859375,5.269084453582764,163.72665405273438,PigeonPeas,1000
33,73,23,29.23540496826172,59.38967514038086,5.985792636871338,103.3301773071289,PigeonPeas,400
27,57,24,27.33534812927246,43.35795974731445,6.091862678527832,142.3303680419922,PigeonPeas,3800
10,79,18,21.064369201660156,55.4698600769043,5.624731540679932,184.62266540527344,PigeonPeas,1000
30,75,25,30.332765579223633,42.35249710083008,6.446091651916504,149.29995727539062,PigeonPeas,667
40,70,20,31.801301956176758,45.0318603515625,5.623489856719971,147.03614807128906,PigeonPeas,9000
38,55,19,33.18184280395508,38.23184585571289,5.864623546600342,198.8298797607422,PigeonPeas,1900
35,58,20,29.385385513305664,63.477420806884766,5.761702537536621,90.05422973632812,PigeonPeas,11000
38,61,21,30.27375030517578,67.38681030273438,4.696518898010254,127.7767105102539,PigeonPeas,1100
33,58,24,35.45790481567383,68.75810241699219,5.269504070281982,108.63330841064453,PigeonPeas,4300
16,56,17,33.800201416015625,40.032623291015625,7.4454450607299805,176.61659240722656,PigeonPeas,2900
31,72,17,28.691804885864258,49.472251892089844,5.83303165435791,96.36222839355469,PigeonPeas,2100
16,80,20,31.240217208862305,56.67369079589844,7.339321136474609,122.0146713256836,PigeonPeas,4100
27,72,17,28.98039436340332,57.23265075683594,6.34792947769165,120.74356842041016,PigeonPeas,2400
40,62,19,27.321989059448242,34.13737106323242,4.697750568389893,96.51524353027344,PigeonPeas,1200
18,58,16,21.476078033447266,38.800235748291016,4.962661266326904,180.38223266601562,PigeonPeas,3800
3,68,16,18.31910514831543,34.6977653503418,4.964887619018555,107.47216033935547,PigeonPeas,2000
26,67,24,36.977943420410156,37.73992919921875,5.642813205718994,161.48129272460938,PigeonPeas,4000
16,70,20,24.804676055908203,40.12427520751953,5.609395503997803,121.56391143798828,PigeonPeas,4500
24,63,19,19.347944259643555,55.968055725097656,4.681576251983643,194.5921173095703,PigeonPeas,1100
9,76,25,28.88302230834961,50.12323760986328,5.709512233734131,179.21559143066406,PigeonPeas,6000
16,55,19,19.543140411376953,47.1918830871582,6.413543701171875,192.43722534179688,PigeonPeas,3600
28,75,21,24.774194717407227,50.54621124267578,6.007508277893066,114.28213500976562,PigeonPeas,4200
16,71,24,18.331247329711914,38.40975570678711,4.946369647979736,139.64833068847656,PigeonPeas,2000
24,70,21,19.14729118347168,45.373374938964844,5.517208099365234,132.7748260498047,PigeonPeas,3600
38,72,21,28.234161376953125,49.442134857177734,5.902102947235107,186.5008544921875,PigeonPeas,1100
9,66,21,30.118120193481445,34.133079528808594,5.7198896408081055,157.08583068847656,PigeonPeas,4100
34,56,17,33.41268539428711,35.429100036621094,4.548202037811279,139.67025756835938,PigeonPeas,3100
1,76,19,24.185531616210938,46.687469482421875,6.669529438018799,177.33779907226562,PigeonPeas,4100
6,69,19,26.886306762695312,41.6961784362793,4.750929355621338,94.46748352050781,PigeonPeas,3500
26,73,21,31.331708908081055,57.97429275512695,4.946263790130615,161.7820281982422,PigeonPeas,3200
27,61,18,33.3071174621582,67.07780456542969,5.2662272453308105,108.50901794433594,PigeonPeas,8200
27,71,23,23.45379066467285,46.48714828491211,7.109597682952881,150.8712158203125,PigeonPeas,3800
36,61,21,34.538238525390625,39.0446891784668,5.617008209228516,168.59483337402344,PigeonPeas,1800
17,73,18,19.501121520996094,34.5108642578125,5.63235330581665,197.37525939941406,PigeonPeas,2500
26,72,22,28.767948150634766,37.57792282104492,4.674941539764404,91.7208480834961,PigeonPeas,1800
17,64,16,30.97758674621582,32.249141693115234,7.161797523498535,180.71682739257812,PigeonPeas,3500
14,74,19,18.39759063720703,36.826393127441406,6.624966144561768,93.12330627441406,PigeonPeas,2200
39,60,15,35.09357452392578,30.986854553222656,5.004074573516846,116.91069030761719,PigeonPeas,4500
6,66,15,34.93174362182617,30.400466918945312,6.345806121826172,159.26498413085938,PigeonPeas,2200
8,59,18,29.505229949951172,35.7203254699707,6.2168145179748535,187.89617919921875,PigeonPeas,4500
2,67,18,34.51934814453125,47.52980041503906,5.921666622161865,129.00645446777344,PigeonPeas,2500
1,76,17,28.434307098388672,52.1001091003418,6.01271915435791,147.04148864746094,PigeonPeas,1800
16,73,19,18.41645622253418,34.80541229248047,4.684079170227051,163.27474975585938,PigeonPeas,19750
23,75,25,31.075090408325195,47.19847869873047,7.077169895172119,91.31256103515625,PigeonPeas,29250
32,70,20,20.8934268951416,46.248565673828125,6.208843231201172,195.56979370117188,PigeonPeas,3300
28,59,22,30.906078338623047,52.799129486083984,7.051816463470459,170.9919891357422,PigeonPeas,18150
5,62,23,27.93482780456543,66.45457458496094,4.722222328186035,145.3728790283203,PigeonPeas,10250
36,67,25,35.95176696777344,36.527809143066406,6.418062686920166,136.04566955566406,PigeonPeas,12350
1,66,23,19.543170928955078,56.928314208984375,4.803564548492432,173.1686553955078,PigeonPeas,1550
24,73,20,19.637361526489258,32.31528854370117,4.608695030212402,176.4134063720703,PigeonPeas,21500
17,67,18,31.219274520874023,56.46868896484375,5.611510753631592,129.20286560058594,PigeonPeas,2250
5,55,18,33.50876235961914,45.70976257324219,7.3220977783203125,126.67381286621094,PigeonPeas,3050
5,56,24,24.80710220336914,45.01110076904297,5.023115158081055,188.49285888671875,PigeonPeas,5550
37,77,17,36.2097053527832,31.945507049560547,5.617122650146484,191.06585693359375,PigeonPeas,10100
13,73,20,30.504209518432617,35.488861083984375,5.3915605545043945,162.5927734375,PigeonPeas,10300
6,63,23,26.01630210876465,49.94704818725586,5.906597137451172,160.333740234375,PigeonPeas,2100
16,77,22,31.48469352722168,35.63956069946289,6.574209690093994,100.54681396484375,PigeonPeas,1100
25,64,20,33.15122604370117,32.45974349975586,4.807776927947998,105.03802490234375,PigeonPeas,1850
34,75,24,23.502227783203125,51.29019546508789,4.760037899017334,192.30239868164062,PigeonPeas,32500
20,77,23,34.87248611450195,38.837860107421875,5.180271625518799,148.25027465820312,PigeonPeas,850
35,80,25,28.092689514160156,44.93321990966797,4.895927429199219,197.11439514160156,PigeonPeas,2900
14,75,24,24.547578811645508,57.34144973754883,6.436160087585449,118.36065673828125,PigeonPeas,21750
36,80,21,33.64769744873047,48.41490173339844,7.066087245941162,100.46733093261719,PigeonPeas,2700
7,77,18,20.559125900268555,60.548805236816406,6.655918121337891,191.08950805664062,PigeonPeas,4600
29,78,25,19.959917068481445,59.33157730102539,5.98285436630249,195.787109375,PigeonPeas,2600
30,60,21,28.876676559448242,62.49011993408203,5.457871437072754,182.26881408691406,PigeonPeas,6500
20,74,16,36.04353713989258,43.61444091796875,4.759490013122559,159.89385986328125,PigeonPeas,5750
19,57,23,23.673433303833008,47.287967681884766,7.342409610748291,141.1250762939453,PigeonPeas,1800
3,60,19,25.746793746948242,40.719261169433594,4.820788383483887,100.77915954589844,PigeonPeas,3600
5,77,19,31.085649490356445,66.6883316040039,6.24205207824707,175.93032836914062,PigeonPeas,2500
